བདག	self	The essential nature or core identity of an individual
བུམ	jug	A container typically used for holding liquids
སེམས	mind	The element of a person that enables them to be aware of the world and their experiences
འཇིག་པ	perish	To die or cease to exist
བདག	self	The concept of a permanent, unchanging essence or soul
འགྱུར་མེད	unchanging	Not subject to change or alteration
སེམས་པ	cognition	The mental action or process of acquiring knowledge and understanding
ཤེས་མེད	unknowing	Lacking knowledge or awareness
བྱ་བྲལ་བ	inert	Lacking the ability or strength to move; inactive
ནམ་མཁའ	space	The boundless three-dimensional extent in which objects and events occur
བདག	self	The concept of an enduring, unchanging essence or soul
ལས་འབྲས	act and result	The relationship between actions and their consequences
འབྲེལ་པ	relationship	Connection or association between things
ཞིག་པ	perish	To cease to exist or die
ལས	act	Action or deed performed
བྱ་བ་	act	An action or deed performed
འབྲས་བཞི་	result	The consequence or outcome of an action
ཐ་དད་	separate	Distinct or different from one another
བདག་	self	The essential nature or identity of an individual
གྲུབ་པས་	proven	Demonstrated to be true or valid
བརྩད་	debate	To discuss or argue about a subject
དོན་མེད་	pointless	Having no purpose or meaning
རྒྱུ་ལྡན་	cause-possessor	One who possesses or has a cause
འབྲས་བུ་	result	The outcome or effect of an action
རྒྱུད་	continuum	A continuous sequence or flow
བྱེད་པོ་	actor	One who performs an action
སྤྱོད་པོ་	reaper	One who experiences the results of actions
འདས་པ	past	A time or state that has already occurred
མ་འོངས་པ	future	A time or state that has not yet occurred
སེམས	mind	The element of a person that enables them to be aware of the world and their experiences
བདག	me/self	The essential being or nature of a person
སྐྱེས་སེམས	arisen mind	A state of mind that has come into existence
ཞིག	gone/destroyed	No longer present or existing
སེམས་ཅན་	sentient beings	Living creatures capable of perception and feeling
སྙིང་རྗེ་	compassion	Deep sympathy and concern for the sufferings of others
འབྲས་བུ་	result	Outcome or consequence
རྨོངས་པ་	delusion	A false belief or opinion
སེམས་ཅན་	sentient beings	Living creatures capable of perception and feeling
འབྲས་བུ་	fruit/result	The outcome or consequence of actions
རྨོངས་པ་	delusion	A false belief or misconception
སྡུག་བསྔལ་	suffering	Physical or mental pain and distress
ཞི་བ་	quelling/pacifying	To suppress or calm down
བཟློག་	block/prevent	To stop or hinder something from happening or progressing
སྡུག་བསྔལ	suffering	Physical or mental pain and distress
རྒྱུ	cause	The source or origin of something
ང་རྒྱལ	ego	The part of the mind responsible for a sense of personal identity
བདག	self	The individual person or subject
རྨོངས་པ	delusion	A false belief or opinion
འཕེལ་བ	increase	To become greater in size, amount, or degree
བཟློག	stop/prevent	To cause to cease or end
བདག་མེད	selflessness	The state of being free from self-centeredness or ego
བསྒོམ་པ	cultivate	To develop or improve by education or training
མཆོག	supreme	Highest in rank or authority; paramount
ལུས་	body	The physical structure of a person or animal
རྐང་པ་	feet	The lower extremity of the leg below the ankle, on which a person stands or walks
བྱིན་པ་	calves	The fleshy back part of the leg below the knee
བརླ་	thighs	The part of the leg between the hip and the knee
རྐེད་པ་	hips	The area on each side of the body below the waist and above the thigh
ལྟོ་	belly	The front part of the human trunk below the ribs, containing the stomach and bowels
རྒྱབ་	back	The rear surface of the human body from the shoulders to the hips
བྲང་	chest	The front part of the body between the neck and the abdomen
དཔུང་པ་	arms	Each of the two upper limbs of the human body from the shoulder to the hand
རྩིབ་ལོགས་	ribs	The bones enclosing the chest cavity
ལག་པ	hands	The part of the human arm below the wrist
མཆན་ཁུང་	armpits	The hollow beneath the junction of the arm and shoulder
ཕྲག་པ	shoulders	The upper joint of the human arm and the part of the body between this and the neck
ནང་ཁྲོལ་	internal organs	The organs inside the body
མགོ	head	The upper part of the human body, containing the brain, eyes, ears, nose, and mouth
མགྲིན་པ	throat	The front part of the neck
ལུས	body	The physical structure of a person or animal
ལུས་	body	The physical structure of a person or animal
ཐམས་ཅད་	entire	Complete or whole, with no part left out
ཕྱོགས་རེ་	partially	In part; not completely
གནས་	dwell	To live in or at a specified place
ཆ་	part	A portion or division of a whole
རང་ཉིད་	itself	Used to emphasize that something relates to or affects the subject of a sentence
ལུས་	body	The physical structure of a person or animal
ལག་སོགས་	hands and such	Referring to body parts, particularly limbs
བདག་ཉིད་ཀུན་	entirety	The whole or complete amount
གནས་	dwell	To live in or at a specified place
ཇི་སྙེད་པ་	as many as	Indicating an equal number or amount
འགྱུར་	become	To come to be; to change into
ལུས་	body	The physical structure of a person or animal
ལག་སོགས་	hands and such	Referring to hands and other body parts
ཕྱི་	outside	External or outer part
ནང་	inside	Internal or inner part
གཞན་	separate	Different or distinct from
ལུས་མེད་	bodyless	without a physical form
རྨོངས་པ་	delusion	a state of being deceived or misled
ལུས་བློ	body perception	the mental conception of a physical body
དབྱིབས་	shape	the external form or outline of something
ཐོ་ཡོར་	scarecrow	an object made to resemble a human figure, set up to frighten birds away from crops
མི་བློ	human perception	the mental conception of a human being
རྐྱེན་ཚོགས	conditions assembled	The coming together of various factors or circumstances
ལུས	body	The physical structure of a person or animal
སྐྱེས་བུ	human	A person or human being
ལག	hand	The end part of a person's arm beyond the wrist
ལུས་སྣང	body appears	The visible manifestation or perception of a physical form
སོར་མོ	finger	A digit of the hand
ཚོགས	assemblage	A collection or gathering of things
ལག་པ	hand	The end part of a person's arm beyond the wrist
ཚིགས	joint	A structure in the human body at which two parts of the skeleton are fitted together
ཆ	part	A portion or division of a whole
ཆ་	part	A portion or segment of a whole
རྡུལ་	atom	The smallest unit of matter
ཕྱོགས་ཆ་	directional part	A component or aspect of an atom related to direction
ཆ་ཤས་	component	A constituent part or element
མཁའ་	space	The three-dimensional expanse in which all matter exists
རྨི་ལམ་	Dream	A series of thoughts, images, and sensations occurring in a person's mind during sleep
གཟུགས་	Form	The visible shape or configuration of something
དཔྱོད་ལྡན་	Discerning person	A person who shows good judgment
ཆགས་	Lust	Strong sexual desire
ལུས་	Body	The physical structure of a person or animal
སྐྱེས་	Man	An adult human male
བུད་མེད་	Woman	An adult human female
སྡུག་བསྔལ་	pain	Physical or emotional suffering
དེ་ཉིད་	suchness	The true nature of reality
རབ་དགའ་	cheerful	Feeling or showing happiness and optimism
མྱ་ངན་	grief	Deep sorrow, especially caused by someone's death
གདུང་	wracked	Affected by extreme pain or distress
ཞིམ་	tasty	Having a pleasant flavor
སྟོབས་དང་ལྡན་པ	stronger	Having more power or strength
ཟིལ་མནན	overwhelm	To overpower or subdue completely
མྱོང	experience	To feel, undergo, or be affected by
ཉམས་མྱོང	experience	Personal knowledge or observation
བདག་ཉིད	nature	The inherent character or basic constitution of a person or thing
