བདེ་གཤེགས་ཆོས་ཀྱི་སྐུ་མངའ་སྲས་བཅས་དང་། །ཕྱག་འོས་ཀུན་ལའང་གུས་པར་ཕྱག་འཚལ་ཏེ། །བདེ་གཤེགས་སྲས་ཀྱི་སྡོམ་ལ་འཇུག་པ་ནི། །ལུང་བཞིན་མདོར་བསྡུས་ནས་ནི་བརྗོད་པར་བྱ། །	I prostrate with respect to the sugatas, Who have the dharmakaya, and their offspring, And also to all worthy of veneration. I'll teach in brief, according to the scriptures, The way to enter the bodhisattva's vows.

Glossary:

Glossary:
འཇིག་རྟེན	world	The physical universe or realm of existence
མངོན་སུམ	perceptual	Direct sensory perception or experience
རྒྱུ	cause	Something that brings about an effect or result
པདྨ	lotus	An aquatic plant with large fragrant flowers
སྡོང་བུ	stalk	The main stem of a plant
དབྱེ་བ	distinction	A difference or contrast between similar things
----------------------------------------------------------------------------------------------------
དབང་ཕྱུག་འགྲོ་བའི་རྒྱུ་ཡིན་ན། །རེ་ཞིག་དབང་ཕྱུག་གང་ཡིན་སྨྲོས། །འབྱུང་རྣམས་ཞེ་ན་དེ་ལྟ་མོད། །མིང་ཙམ་ལ་ཡང་ཅི་ཞིག་ངལ། །	If God is the cause of sentient beings, Then tell us first, please, what is God? "The elements," you say. So be it— Why bother over a mere name?

Glossary:
དབང་ཕྱུག	God	A supreme being or deity
འགྲོ་བ	Sentient beings	Living creatures capable of perception and feeling
རྒྱུ	Cause	Something that brings about an effect or result
འབྱུང་རྣམས	Elements	Basic components or forces of nature
མིང་ཙམ	Mere name	Just a label or designation without substantial meaning
----------------------------------------------------------------------------------------------------
འོན་ཀྱང་ས་སོགས་དུ་མ་དང་། །མི་རྟག་གཡོ་མེད་ལྷ་མིན་ཞིང་། །འགོམ་བྱ་ཉིད་དང་མི་གཙང་བས། །དེ་ནི་དབང་ཕྱུག་ཉིད་མ་ཡིན། །	However, earth and such are multiple, impermanent, inanimate, and not divine. They're stepped upon and filthy, so they are not God.

Glossary:
ས་སོགས	earth and such	The elements or basic constituents of the physical world
མི་རྟག	impermanent	Not lasting or eternal; subject to change
གཡོ་མེད	inanimate	Not alive; lacking the ability to move or act on its own
ལྷ་མིན	not divine	Not of or relating to a god or deity
འགོམ་བྱ	stepped upon	Capable of being walked on or trodden
མི་གཙང་བ	filthy	Extremely dirty or unclean
དབང་ཕྱུག	God	Supreme being or deity in various religious traditions
----------------------------------------------------------------------------------------------------
དབང་ཕྱུག་མཁའ་མིན་གཡོ་མེད་ཕྱིར། །བདག་མིན་སྔར་ནི་བཀག་ཟིན་ཕྱིར། །བསམ་མིན་པ་ཡི་བྱེད་པོ་ཡང་། །བསམ་མིན་བརྗོད་པས་ཅི་ཞིག་བྱ། །	Space is not God, since it's inert. The self is not; it's been refuted. An inconceivable creator Is beyond thought; why speak of it?

Glossary:
དབང་ཕྱུག	God	A supreme being or deity
མཁའ	Space	The expanse in which everything is located
བདག	Self	The essential nature or essence of an individual
བསམ་མིན	Inconceivable	Beyond comprehension or imagination
བྱེད་པོ	Creator	One who brings something into existence
----------------------------------------------------------------------------------------------------
དེས་བསྐྱེད་འདོད་པའང་གང་ཞིག་ཡིན། །བདག་ནི་དེ་དང་ས་སོགས་དང་། །དབང་ཕྱུག་ངོ་བོའང་རྟག་མིན་ནམ། །ཤེས་པ་ཤེས་བྱ་ལས་སྐྱེ་དང་། །	What do you posit He creates? A self? Aren't that and earth and such And God by nature permanent? Cognition arises from its object.

Glossary:
བསྐྱེད་འདོད་པ	posit creates	To propose or assume the creation of something
བདག	self	The individual essence or soul
ས་སོགས	earth and such	The earth and similar elements or phenomena
དབང་ཕྱུག	God	Supreme deity or divine power
ངོ་བོ	nature	Essential or inherent quality
རྟག	permanent	Lasting or existing forever
ཤེས་པ	cognition	The mental action or process of acquiring knowledge
ཤེས་བྱ	object	The thing that is perceived or known
----------------------------------------------------------------------------------------------------
ཐོག་མེད་བདེ་སྡུག་ལས་ལས་ཡིན། །དེ་ཡིས་གང་ཞིག་བསྐྱེད་པ་སྨྲོས། །རྒྱུ་ལ་ཐོག་མ་ཡོད་མིན་ན། །འབྲས་བུའི་ཐོག་མ་ག་ལ་ཡོད། །	Without beginning, pleasure and pain are from actions. Do say what He creates. If the cause has no beginning, How can there be a beginning to results?

Glossary:
ཐོག་མེད	Without beginning	Having no start or origin
བདེ་སྡུག	Pleasure and pain	Positive and negative experiences or sensations
ལས	Actions	Deeds or activities that produce karmic effects
བསྐྱེད་པ	Creates	To bring into existence or produce
རྒྱུ	Cause	The source or origin of something
འབྲས་བུ	Results	The consequences or effects of actions
----------------------------------------------------------------------------------------------------
རྟག་ཏུ་ཅི་ཕྱིར་བྱེད་མིན་ཏེ། །དེ་ནི་གཞན་ལ་ལྟོས་པ་མིན། །དེས་བྱས་མིན་གཞན་ཡོད་མིན་ན། །དེས་འདི་གང་ལ་ལྟོས་པར་འགྱུར། །	Why is He not creating always? He's not dependent on something else. There's nothing else He did not make, So what could He depend upon?

Glossary:
རྟག་ཏུ	Always	Continuously or at all times
བྱེད	Create	To make or produce something
ལྟོས་པ	Dependent	Relying on or determined by something else
གཞན	Something else	Other or another thing
བྱས	Make	To create or produce
----------------------------------------------------------------------------------------------------
གལ་ཏེ་ལྟོས་ན་ཚོགས་པ་ཉིད། །རྒྱུ་ཡིན་འགྱུར་གྱི་དབང་ཕྱུག་མིན། །ཚོགས་ན་མི་སྐྱེ་དབང་མེད་ཅིང་། །དེ་མེད་པར་ནི་སྐྱེ་དབང་མེད། །	If dependent, the assembly would be the cause, not God. When assembled, He would have no power to not create, and without it, no power to create.

Glossary:
ལྟོས་ན	If dependent	Referring to a conditional state of reliance
ཚོགས་པ	Assembly	A gathering or collection of components
དབང་ཕྱུག	God	Supreme deity or divine power
རྒྱུ	Cause	The source or origin of something
དབང་མེད	No power	Lack of ability or control
སྐྱེ	Create	To bring into existence
----------------------------------------------------------------------------------------------------
གལ་ཏེ་དབང་ཕྱུག་མི་འདོད་བཞིན། །བྱེད་ན་གཞན་གྱི་དབང་དུ་ཐལ། །འདོད་ནའང་འདོད་ལ་རག་ལས་འགྱུར། །བྱེད་ནའང་དབང་ཕྱུག་ག་ལ་ཡིན། །	If God creates without the wish to do so, It follows He's controlled by something else. And if He wants to, He depends on that. Even creating, how is He almighty?
