Word,Translation,Line,Verse
འབྱུང་བར་འགྱུར་,occur,དཔེར་ན་མི་འདོད་བཞིན་དུ་ཡང་། །ནད་འདི་འབྱུང་བར་འགྱུར་བ་ལྟར། །,དཔེར་ན་མི་འདོད་བཞིན་དུ་ཡང་། །ནད་འདི་འབྱུང་བར་འགྱུར་བ་ལྟར། །དེ་བཞིན་མི་འདོད་བཞིན་དུ་ཡང་། །ནན་གྱིས་ཉོན་མོངས་འབྱུང་བར་འགྱུར། །
འབྱུང་བར་འགྱུར་,arise,དེ་བཞིན་མི་འདོད་བཞིན་དུ་ཡང་། །ནན་གྱིས་ཉོན་མོངས་འབྱུང་བར་འགྱུར། །,དཔེར་ན་མི་འདོད་བཞིན་དུ་ཡང་། །ནད་འདི་འབྱུང་བར་འགྱུར་བ་ལྟར། །དེ་བཞིན་མི་འདོད་བཞིན་དུ་ཡང་། །ནན་གྱིས་ཉོན་མོངས་འབྱུང་བར་འགྱུར། །
ནན་གྱིས་,compelled,དེ་བཞིན་མི་འདོད་བཞིན་དུ་ཡང་། །ནན་གྱིས་ཉོན་མོངས་འབྱུང་བར་འགྱུར། །,དཔེར་ན་མི་འདོད་བཞིན་དུ་ཡང་། །ནད་འདི་འབྱུང་བར་འགྱུར་བ་ལྟར། །དེ་བཞིན་མི་འདོད་བཞིན་དུ་ཡང་། །ནན་གྱིས་ཉོན་མོངས་འབྱུང་བར་འགྱུར། །
ནན་གྱིས་,effort,སྙིང་རྗེ་སྡུག་བསྔལ་མང་གྱུར་པ། །ཅི་ཕྱིར་ནན་གྱིས་སྐྱེད་ཅེ་ན། །,སྙིང་རྗེ་སྡུག་བསྔལ་མང་གྱུར་པ། །ཅི་ཕྱིར་ནན་གྱིས་སྐྱེད་ཅེ་ན། །འགྲོ་བའི་སྡུག་བསྔལ་བསམ་བྱས་ན། །ཇི་ལྟར་སྙིང་རྗེ་སྡུག་བསྔལ་མང་། །
སྟོབས་,power,འདི་ནི་བྱང་ཆུབ་སེམས་སྟོབས་ཀྱིས། །སྔོན་གྱི་སྡིག་པ་ཟད་བྱེད་ཅིང་། །,འདི་ནི་བྱང་ཆུབ་སེམས་སྟོབས་ཀྱིས། །སྔོན་གྱི་སྡིག་པ་ཟད་བྱེད་ཅིང་། །བསོད་ནམས་རྒྱ་མཚོ་སྡུད་བྱེད་ཕྱིར། །ཉན་ཐོས་རྣམས་པས་མཆོག་ཏུ་བཤད། །
སྟོབས་,force,ལྷུར་ལེན་དབང་བསྒྱུར་སྟོབས་ཀྱིས་ནི། །,དེ་ལྟར་མི་མཐུན་ཕྱོགས་སྤངས་ཏེ། །མོས་དང་ང་རྒྱལ་དགའ་དང་དོར། །ལྷུར་ལེན་དབང་བསྒྱུར་སྟོབས་ཀྱིས་ནི། །བརྩོན་འགྲུས་སྤེལ་ཕྱིར་འབད་པར་བྱ། །
མཁའ་,space,ཅི་སྟེ་བདག་དེ་རྟག་ན་ནི། །མཁའ་བཞིན་བྱེད་པ་མེད་པར་མངོན། །,ཅི་སྟེ་བདག་དེ་རྟག་ན་ནི། །མཁའ་བཞིན་བྱེད་པ་མེད་པར་མངོན། །རྐྱེན་རྣམས་གཞན་དང་ཕྲད་ན་ཡང་། །འགྱུར་བ་མེད་ལ་ཅི་བྱར་ཡོད། །
མཁའ་,sky,མཁའ་ལ་དུད་འཐུལ་དཀོན་པ་བཞིན། །,འོན་ཏེ་སྐྱོན་དེ་གློ་བུར་ལ། །སེམས་ཅན་རང་བཞིན་དེས་པ་ནའང་། །འོ་ནའང་ཁྲོ་བ་མི་རིགས་ཏེ། །མཁའ་ལ་དུད་འཐུལ་དཀོན་པ་བཞིན། །
བྱེད་པ,action,བྱེད་པའི་ཚེ་ཡང་སྔོན་བཞིན་ན། །བྱེད་པས་དེ་ལ་ཅི་ཞིག་བྱས། །,བྱེད་པའི་ཚེ་ཡང་སྔོན་བཞིན་ན། །བྱེད་པས་དེ་ལ་ཅི་ཞིག་བྱས། །དེ་ཡི་བྱེད་པ་འདི་ཡིན་ཞེས། །འབྲེལ་པར་འགྱུར་བ་གང་ཞིག་ཡོད། །
བྱེད་པ,acts,དེ་ཡི་བྱེད་པ་འདི་ཡིན་ཞེས། །འབྲེལ་པར་འགྱུར་བ་གང་ཞིག་ཡོད། །,བྱེད་པའི་ཚེ་ཡང་སྔོན་བཞིན་ན། །བྱེད་པས་དེ་ལ་ཅི་ཞིག་བྱས། །དེ་ཡི་བྱེད་པ་འདི་ཡིན་ཞེས། །འབྲེལ་པར་འགྱུར་བ་གང་ཞིག་ཡོད། །
དབང་མེད་,no control,དེ་ལྟར་ཐམས་ཅད་གཞན་གྱི་དབང་། །དེ་ཡི་དབང་གིས་དེ་དབང་མེད། །,དེ་ལྟར་ཐམས་ཅད་གཞན་གྱི་དབང་། །དེ་ཡི་དབང་གིས་དེ་དབང་མེད། །དེ་ལྟར་ཤེས་ན་སྦྲུལ་ལྟ་བུའི། །དངོས་པོ་ཀུན་ལ་ཁྲོ་མི་འགྱུར། །
དབང་མེད་,no freedom,ལ་ལ་རང་གི་ལུས་བཙོང་ཞིང་། །དབང་མེད་གཞན་གྱིས་བཀོལ་གྱུར་ཏེ། །,ལ་ལ་རང་གི་ལུས་བཙོང་ཞིང་། །དབང་མེད་གཞན་གྱིས་བཀོལ་གྱུར་ཏེ། །ཆུང་མ་དག་ཀྱང་བུ་བྱུང་ན། །ཤིང་དྲུང་དགོན་པར་བབ་བབ་འབྱུང་། །
རིགས་པ་,logical,གང་གིས་གང་ཞིག་བཟློག་བྱ་སྟེ། །བཟློག་པའང་རིགས་པ་མིན་ཞེ་ན། །,གང་གིས་གང་ཞིག་བཟློག་བྱ་སྟེ། །བཟློག་པའང་རིགས་པ་མིན་ཞེ་ན། །དེ་ལ་བརྟེན་ནས་སྡུག་བསྔལ་རྣམས། །རྒྱུན་ཆད་འགྱུར་འདོད་མི་རིགས་མེད། །
རིགས་པ་,right,དེ་བཞིན་གནས་སྐབས་ཐམས་ཅད་དུ། །རིགས་པ་ལས་ནི་གཞན་མི་སྤྱད།,དེ་བཞིན་གནས་སྐབས་ཐམས་ཅད་དུ། །རིགས་པ་ལས་ནི་གཞན་མི་སྤྱད། །རྩེད་མོའི་བདེ་འབྲས་འདོད་པ་ལྟར། །འདི་ཡིས་བྱ་བའི་ལས་གང་ཡིན། །
རིགས་པ་,appropriate,རིགས་པའི་ལས་ནི་འདོད་པར་བྱ། །,ཇི་ལྟར་གནས་སྐབས་འདི་དག་ལ། །དྲན་པ་གོམས་པ་ཉིད་འགྱུར་ཞེས། །རྒྱུ་འདི་ཡིས་ནི་ཕྲད་པའམ། །རིགས་པའི་ལས་ནི་འདོད་པར་བྱ། །
མི་རིགས་,senseless,དེ་ལ་ཁྲོ་བ་མི་རིགས་ཏེ། །,གལ་ཏེ་གཞན་ལ་འཚེ་བྱེད་པ། །བྱིས་པ་རྣམས་ཀྱི་རང་བཞིན་ནི། །དེ་ལ་ཁྲོ་བ་མི་རིགས་ཏེ། །སྲེག་པའི་རང་བཞིན་མེ་བཀོན་འདྲ། །
མི་རིགས་,not be right,འོ་ནའང་ཁྲོ་བ་མི་རིགས་ཏེ། །,འོན་ཏེ་སྐྱོན་དེ་གློ་བུར་ལ། །སེམས་ཅན་རང་བཞིན་དེས་པ་ནའང་། །འོ་ནའང་ཁྲོ་བ་མི་རིགས་ཏེ། །མཁའ་ལ་དུད་འཐུལ་དཀོན་པ་བཞིན། །
མི་རིགས་,not right,བདག་གིས་ཞེ་སྡང་མི་རིགས་ཏེ། །,སྐུ་གཟུགས་མཆོད་རྟེན་དམ་ཆོས་ལ། །འཁྱལ་ཞིང་འཇིག་པར་བྱེད་པ་ལའང་། །བདག་གིས་ཞེ་སྡང་མི་རིགས་ཏེ། །སངས་རྒྱས་སོགས་ལ་གནོད་མི་མངའ། །
མི་རིགས་,fallacious,བདག་གཞན་མི་རིགས་གང་ཡིན་ཏེ། །ཅི་ནུས་པར་ནི་སྤང་བྱ་ཉིད། །,གལ་ཏེ་རིགས་པ་མིན་ཡང་འདིར། །བདག་ཏུ་འཛིན་པས་འཇུག་ཅེ་ན། །བདག་གཞན་མི་རིགས་གང་ཡིན་ཏེ། །ཅི་ནུས་པར་ནི་སྤང་བྱ་ཉིད། །
དུག་,poison,།དུག་དང་མི་འཕྲོད་ཟ་བ་དང་།,ཁ་ཅིག་འགག་ཅིང་གཡང་སར་མཆོང་། །དུག་དང་མི་འཕྲོད་ཟ་བ་དང་། །བསོད་ནམས་མ་ཡིན་སྤྱོད་པ་ཡིས། །རང་ལ་གནོད་པ་བྱེད་པ་ཡོད། །
དུག་,venom,།གཞན་མྱོང་བ་ན་འབྲེལ་པ་ལས། །དྲན་འགྱུར་བྱི་བའི་དུག་བཞིན་ནོ།,གལ་ཏེ་རང་རིག་ཡོད་མིན་ན། །རྣམ་ཤེས་དྲན་པར་ཇི་ལྟར་འགྱུར། །གཞན་མྱོང་བ་ན་འབྲེལ་པ་ལས། །དྲན་འགྱུར་བྱི་བའི་དུག་བཞིན་ནོ། །
ཟ་བ་,eat,།དུག་དང་མི་འཕྲོད་ཟ་བ་དང་།,ཁ་ཅིག་འགག་ཅིང་གཡང་སར་མཆོང་། །དུག་དང་མི་འཕྲོད་ཟ་བ་དང་། །བསོད་ནམས་མ་ཡིན་སྤྱོད་པ་ཡིས། །རང་ལ་གནོད་པ་བྱེད་པ་ཡོད། །
ཟ་བ་,eating,གལ་ཏེ་རྒྱུ་ལ་འབྲས་གནས་ན། །ཟན་ཟ་མི་གཙང་ཟ་བར་འགྱུར། །,གསལ་བ་མེད་པ་སྐྱེ་བར་ནི། །ཁྱོད་མི་འདོད་ཀྱང་གནས་པ་ཉིད། །གལ་ཏེ་རྒྱུ་ལ་འབྲས་གནས་ན། །ཟན་ཟ་མི་གཙང་ཟ་བར་འགྱུར། །
ཁ་ཅིག་,others,ཁ་ཅིག་གསལ་ཤིང་རྩེ་ལ་བཙུགས། །,འདོད་ལྡན་ལ་ལ་ལུས་ཀྱང་བཅད། །ཁ་ཅིག་གསལ་ཤིང་རྩེ་ལ་བཙུགས། །ཁ་ཅིག་མདུང་ཐུང་དག་གིས་བསྣུན། །ཁ་ཅིག་བསྲེགས་པ་དག་ཀྱང་སྣང་། །
ཁ་ཅིག་,those,ཁ་ཅིག་མདུང་ཐུང་དག་གིས་བསྣུན། །,འདོད་ལྡན་ལ་ལ་ལུས་ཀྱང་བཅད། །ཁ་ཅིག་གསལ་ཤིང་རྩེ་ལ་བཙུགས། །ཁ་ཅིག་མདུང་ཐུང་དག་གིས་བསྣུན། །ཁ་ཅིག་བསྲེགས་པ་དག་ཀྱང་སྣང་། །
